index|OpenTime|Open|High|Low|Close|Volume|CloseTime|QuoteAssetVolume|NumberOfTrades|TakerBuyBaseAssetVolume|TakerBuyQuoteAssetVolume|StartTime|EndTime|SumOpenClose|SumHighLow|PercentHighLow|PercentOpenClose|PercentHighLowOneMinuteAgo|PercentOpenCloseOneMinuteAgo|PercentHighLowTwoMinuteAgo|PercentOpenCloseTwoMinuteAgo|PercentHighLowThreeMinuteAgo|PercentOpenCloseThreeMinuteAgo|PercentHighLowFourMinuteAgo|PercentOpenCloseFourMinuteAgo|PercentHighLowFiveMinuteAgo|PercentOpenCloseFiveMinuteAgo|OpenOneMinuteAgo|CloseOneMinuteAgo|OpenTwoMinuteAgo|CloseTwoMinuteAgo|OpenThreeMinuteAgo|CloseThreeMinuteAgo|OpenFourMinuteAgo|CloseFourMinuteAgo|OpenFiveMinuteAgo|CloseFiveMinuteAgo|UpMinuteAgo|UpTwoMinuteAgo|UpThreeMinuteAgo|UpFourMinuteAgo|UpFiveMinuteAgo|Currency|ShouldBuy|BinaryData|Range_High_Low_One_Minute_Ago|Range_High_Low_Two_Minute_Ago|Range_High_Low_Three_Minute_Ago|Range_High_Low_Four_Minute_Ago|Range_High_Low_Five_Minute_Ago|Range_Open_Close_One_Minute_Ago|Range_Open_Close_Two_Minute_Ago|Range_Open_Close_Three_Minute_Ago|Range_Open_Close_Four_Minute_Ago|Range_Open_Close_Five_Minute_Ago
0|1631174400000|0,52711|1,69|0,52711|0,70517|3415378,5|1631174459999|2369124,204809|5411|1564819,9|1111917,46518|09.09.2021 10:00:00|09.09.2021 10:00:59|0,17806|1,16289|220,61619016903492629621900552|33,78042533816470945343476694||||||||||||||||||||||||||IDEXUSDT|True|||||||||||
1|1631174460000|0,70401|0,70563|0,66018|0,68415|1098551,1|1631174519999|750235,883535|1936|558414,6|381194,628873|09.09.2021 10:01:00|09.09.2021 10:01:59|-0,01986|0,04545|6,88448604925929292011269654|-2,82098265649635658584395108||||||||||||||||||||||||||IDEXUSDT|False|||||||||||
2|1631174520000|0,68206|0,68447|0,66586|0,66601|393545,5|1631174579999|265554,066974|847|194434,2|131150,510566|09.09.2021 10:02:00|09.09.2021 10:02:59|-0,01605|0,01861|2,79488180698645360886672874|-2,35316541066768319502683048||||||||||||||||||||||||||IDEXUSDT|False|||||||||||
3|1631174580000|0,66601|0,68|0,6618|0,67725|365169,2|1631174639999|245040,626784|722|220800,8|148106,18115|09.09.2021 10:03:00|09.09.2021 10:03:59|0,01124|0,0182|2,7500755515261408280447265|1,68766234741220101800273269||||||||||||||||||||||||||IDEXUSDT|True|||||||||||
4|1631174640000|0,67725|0,685|0,67162|0,67666|413649,2|1631174699999|280311,183884|721|199513,4|135279,549324|09.09.2021 10:04:00|09.09.2021 10:04:59|-0,00059|0,01338|1,99219796908966379798100116|-0,08711701734957548911037283||||||||||||||||||||||||||IDEXUSDT|False|||||||||||
5|1631174700000|0,67577|0,67666|0,6502|0,6536|291899,7|1631174759999|194620,791455|674|127017,6|84810,243169|09.09.2021 10:05:00|09.09.2021 10:05:59|-0,02217|0,02646|4,06951707167025530605967395|-3,28070201399884576113174601|1,99219796908966379798100116|-0,08711701734957548911037283|2,7500755515261408280447265|1,68766234741220101800273269|2,79488180698645360886672874|-2,35316541066768319502683048|6,88448604925929292011269654|-2,82098265649635658584395108|220,61619016903492629621900552|33,78042533816470945343476694|0,67725|0,67666|0,66601|0,67725|0,68206|0,66601|0,70401|0,68415|0,52711|0,70517|0|1|0|0|1|IDEXUSDT|False|01001|1 - 2|2 - 3|2 - 3|5 - 7|100 - 1000000|0 - -0,25|1 - 2|-2 - -3|-2 - -3|25 - 50
6|1631174760000|0,65451|0,677|0,65314|0,6598|346217,4|1631174819999|228771,868624|647|193990,1|128268,960227|09.09.2021 10:06:00|09.09.2021 10:06:59|0,00529|0,02386|3,65312184217778730440640598|0,80823822401491191884004828|4,06951707167025530605967395|-3,28070201399884576113174601|1,99219796908966379798100116|-0,08711701734957548911037283|2,7500755515261408280447265|1,68766234741220101800273269|2,79488180698645360886672874|-2,35316541066768319502683048|6,88448604925929292011269654|-2,82098265649635658584395108|0,67577|0,6536|0,67725|0,67666|0,66601|0,67725|0,68206|0,66601|0,70401|0,68415|0|0|1|0|0|IDEXUSDT|True|00100|4 - 5|1 - 2|2 - 3|2 - 3|5 - 7|-3 - -4|0 - -0,25|1 - 2|-2 - -3|-2 - -3
7|1631174820000|0,6598|0,66|0,643|0,64704|283161,3|1631174879999|183856,561575|546|127753,8|83010,417104|09.09.2021 10:07:00|09.09.2021 10:07:59|-0,01276|0,017|2,64385692068429237947122862|-1,93391936950591088208548045|3,65312184217778730440640598|0,80823822401491191884004828|4,06951707167025530605967395|-3,28070201399884576113174601|1,99219796908966379798100116|-0,08711701734957548911037283|2,7500755515261408280447265|1,68766234741220101800273269|2,79488180698645360886672874|-2,35316541066768319502683048|0,65451|0,6598|0,67577|0,6536|0,67725|0,67666|0,66601|0,67725|0,68206|0,66601|1|0|0|1|0|IDEXUSDT|False|10010|3 - 4|4 - 5|1 - 2|2 - 3|2 - 3|0,5 - 1|-3 - -4|0 - -0,25|1 - 2|-2 - -3
8|1631174880000|0,64697|0,65779|0,63854|0,63883|173556,1|1631174939999|112057,596001|383|79400,2|51275,435755|09.09.2021 10:08:00|09.09.2021 10:08:59|-0,00814|0,01925|3,01468976101732076299057224|-1,25817271279966613598775832|2,64385692068429237947122862|-1,93391936950591088208548045|3,65312184217778730440640598|0,80823822401491191884004828|4,06951707167025530605967395|-3,28070201399884576113174601|1,99219796908966379798100116|-0,08711701734957548911037283|2,7500755515261408280447265|1,68766234741220101800273269|0,6598|0,64704|0,65451|0,6598|0,67577|0,6536|0,67725|0,67666|0,66601|0,67725|0|1|0|0|1|IDEXUSDT|False|01001|2 - 3|3 - 4|4 - 5|1 - 2|2 - 3|-1 - -2|0,5 - 1|-3 - -4|0 - -0,25|1 - 2
9|1631174940000|0,63999|0,64302|0,63094|0,6411|235511,8|1631174999999|149970,072253|396|102390,9|65224,410167|09.09.2021 10:09:00|09.09.2021 10:09:59|0,00111|0,01208|1,91460360731606808888325356|0,17344021000328130127033235|3,01468976101732076299057224|-1,25817271279966613598775832|2,64385692068429237947122862|-1,93391936950591088208548045|3,65312184217778730440640598|0,80823822401491191884004828|4,06951707167025530605967395|-3,28070201399884576113174601|1,99219796908966379798100116|-0,08711701734957548911037283|0,64697|0,63883|0,6598|0,64704|0,65451|0,6598|0,67577|0,6536|0,67725|0,67666|0|0|1|0|0|IDEXUSDT|True|00100|3 - 4|2 - 3|3 - 4|4 - 5|1 - 2|-1 - -2|-1 - -2|0,5 - 1|-3 - -4|0 - -0,25
